,codmpio,ano,subsidiado,contributivo,especial,nacimientos,naci_bajopeso,defunciones,defun_ninez,defun_menores,TMI,sedes,prestadores,tacued,turbacued,truracued,taseo,turbaseo,truraseo,talcan,turbalcan,truralcan,uee_cm_sin,uee_resto_sin,ueetot_sin,uee_subn_sin,uee_cm_zni,uee_resto_zni,ueetot_zni,uee_cm,uee_resto,tot_uee,icee_tot,icee_cm,icee_resto,catastro,g_ures_ani,g_ures_con,g_u_tot,cob_gres_pot,cob_gres_efec
152,5034.0,2007-01-01,22909.0,,,683.0,62.0,249.0,3.0,17.0,14.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,5034.0,2008-01-01,24260.0,,,650.0,59.0,221.0,5.0,5.0,13.96,,,57.33,98.93,31.08,48.16,99.41,16.63,38.53,98.93,0.42,,,,,,,,,,,,,,,,,,,
154,5034.0,2009-01-01,26667.0,8152.0,,594.0,47.0,214.0,1.0,5.0,13.8,,,54.69,99.39,27.17,97.61,100.0,96.03,37.82,99.25,0.01,,,,,,,,,,,,,,,,,,,
155,5034.0,2010-01-01,25757.0,8010.0,,552.0,55.0,211.0,1.0,8.0,13.64,7.0,1.0,50.0,99.81,17.09,56.97,98.52,29.38,43.57,99.75,6.45,,,,,,,,,,,,,,,,,,,
156,5034.0,2011-01-01,29229.0,8764.0,546.0,556.0,49.0,192.0,2.0,8.0,13.50329847050825,7.0,1.0,57.36,100.0,29.05,57.83,98.75,32.13,48.15,100.0,13.74,,,11697.0,0.0,,,0.0,5723.0,5974.0,11697.0,98.68387603759766,97.39886474609375,99.94710540771484,,,,,,
157,5034.0,2012-01-01,29253.0,8072.0,551.0,528.0,42.0,206.0,2.0,6.0,12.923168210475652,7.0,1.0,56.32,100.0,28.88,55.64,94.67,32.09,47.04,99.98,13.8,6252.0,6241.0,12493.0,0.0,0.0,0.0,0.0,6252.0,6241.0,12493.0,98.85266876220703,100.0,97.72940826416016,5220.0,5220.0,992.0,992.0,100.0,19.00383186340332
158,5034.0,2013-01-01,29589.0,8209.0,546.0,544.0,53.0,222.0,1.0,3.0,12.923168210475652,7.0,1.0,55.46,100.0,28.6,54.04,87.04,32.92,46.04,99.98,13.51,6404.0,6388.0,12792.0,0.0,0.0,0.0,0.0,6404.0,6388.0,12792.0,98.9327163696289,100.0,97.88538360595703,5220.0,4750.0,1395.0,1398.0,90.99617004394531,26.724138259887695
159,5034.0,2014-01-01,25705.0,8182.0,627.0,,,,,,,7.0,1.0,56.13,100.0,28.05,53.71,86.15,32.8,47.3,100.0,13.57,6390.0,6474.0,12864.0,0.0,0.0,0.0,0.0,6390.0,6474.0,12864.0,98.80184173583984,100.0,97.64705657958984,5220.0,4750.0,1448.0,1450.0,90.99617004394531,27.739463806152344
160,5034.0,2015-01-01,,8410.0,658.0,,,,,,,7.0,1.0,56.29,100.0,28.1,,,,47.55,100.0,13.73,,,,,,,,,,,,,,5220.0,4750.0,1479.0,1481.0,90.99617004394531,28.33333396911621
161,5036.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,5036.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,5036.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,5036.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,5036.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,5036.0,1998-01-01,2762.0,,,140.0,13.0,37.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,5036.0,1999-01-01,2762.0,,,121.0,9.0,37.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,5036.0,2000-01-01,2762.0,,,129.0,18.0,53.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,5036.0,2001-01-01,2816.0,,,102.0,14.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,5036.0,2002-01-01,2856.0,,,106.0,9.0,38.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,5036.0,2003-01-01,2890.0,,,95.0,12.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,5036.0,2004-01-01,3152.0,,,100.0,9.0,28.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,5036.0,2005-01-01,4007.0,,,79.0,8.0,45.0,2.0,1.0,14.02,,,91.42185663924795,99.4186046511628,83.2541567695962,48.07,99.6,0.25,81.02232667450059,98.13953488372093,63.53919239904988,,,,,,,,,,,,,,,,,,,
174,5036.0,2006-01-01,4024.0,,,89.0,8.0,33.0,,3.0,13.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,5036.0,2007-01-01,4026.0,,,91.0,6.0,35.0,,,13.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,5036.0,2008-01-01,4026.0,,,85.0,8.0,24.0,,,13.55,,,48.07,99.6,0.25,48.85,99.6,0.13,48.07,99.6,0.25,,,,,,,,,,,,,,,,,,,
177,5036.0,2009-01-01,4058.0,1397.0,,73.0,7.0,32.0,,,13.39,,,48.85,99.6,0.13,48.85,99.6,0.13,48.85,99.6,0.13,,,,,,,,,,,,,,,,,,,
178,5036.0,2010-01-01,3575.0,1399.0,,79.0,11.0,29.0,,3.0,13.24,1.0,1.0,48.85,99.6,0.13,74.89,80.25,71.32,48.85,99.6,0.13,,,,,,,,,,,,,,,,,,,
179,5036.0,2011-01-01,3505.0,1605.0,56.0,63.0,8.0,42.0,,2.0,13.218364992954074,1.0,1.0,74.73,80.11,71.14,44.5,96.98,6.04,73.15,80.11,68.51,,,1713.0,0.0,,,0.0,553.0,1160.0,1713.0,91.21405792236328,77.01950073242188,100.0,,,,,,
180,5036.0,2012-01-01,3403.0,1439.0,57.0,54.0,6.0,40.0,1.0,2.0,13.218364992954074,1.0,1.0,44.2,96.28,6.04,74.76,79.73,71.42,44.2,96.28,6.04,643.0,1218.0,1861.0,0.0,0.0,0.0,0.0,643.0,1218.0,1861.0,98.72679138183594,100.0,98.06763458251953,,,,,,
181,5036.0,2013-01-01,3709.0,1359.0,56.0,47.0,5.0,37.0,,,13.218364992954074,1.0,1.0,74.59,79.59,71.23,74.73,79.73,71.38,73.02,79.59,68.6,634.0,1256.0,1890.0,0.0,0.0,0.0,0.0,634.0,1256.0,1890.0,98.48880004882812,100.0,97.7431869506836,,,,,,
182,5036.0,2014-01-01,2594.0,1443.0,66.0,,,,,,,1.0,1.0,74.57,79.59,71.2,74.22,79.76,70.56,72.99,79.59,68.57,630.0,1284.0,1914.0,0.0,0.0,0.0,0.0,630.0,1284.0,1914.0,98.86363983154297,100.0,98.31546783447266,,,,,,
183,5036.0,2015-01-01,,1486.0,75.0,,,,,,,1.0,1.0,74.01,79.62,70.29,,,,72.4,79.62,67.62,,,,,,,,,,,,,,,,,,,
184,5038.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,5038.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,5038.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,5038.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,5038.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,5038.0,1998-01-01,6373.0,,,219.0,18.0,61.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,5038.0,1999-01-01,6373.0,,,250.0,20.0,56.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,5038.0,2000-01-01,6373.0,,,262.0,19.0,61.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,5038.0,2001-01-01,6451.0,,,261.0,26.0,84.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,5038.0,2002-01-01,6566.0,,,264.0,27.0,77.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,5038.0,2003-01-01,6678.0,,,244.0,20.0,86.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,5038.0,2004-01-01,7422.0,,,231.0,20.0,58.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,5038.0,2005-01-01,10191.0,,,208.0,13.0,52.0,1.0,2.0,31.34,,,68.31508300953728,95.0266429840142,61.68430335097001,99.68,99.68,0.0,25.891910985517484,92.1847246891652,9.435626102292769,,,,,,,,,,,,,,,,,,,
197,5038.0,2006-01-01,10267.0,,,213.0,17.0,81.0,,4.0,30.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,5038.0,2007-01-01,10282.0,,,193.0,20.0,53.0,,5.0,30.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,5038.0,2008-01-01,10910.0,,,179.0,15.0,61.0,1.0,5.0,29.69,,,99.68,99.68,0.0,99.83,99.83,0.0,99.68,99.68,0.0,,,,,,,,,,,,,,,,,,,
200,5038.0,2009-01-01,10754.0,875.0,,160.0,13.0,63.0,3.0,2.0,29.14,,,99.83,99.83,0.0,16.14,94.14,0.05,99.83,99.83,0.0,,,,,,,,,,,,,,,,,,,
201,5038.0,2010-01-01,9802.0,874.0,,160.0,19.0,37.0,1.0,5.0,28.6,1.0,1.0,60.29,94.14,53.31,16.14,94.14,0.05,20.43,94.14,5.22,,,,,,,,,,,,,,,,,,,
202,5038.0,2011-01-01,9791.0,983.0,81.0,173.0,17.0,62.0,2.0,1.0,26.79242007106121,1.0,1.0,60.29,94.14,53.31,14.88,88.75,0.0,20.43,94.14,5.22,,,3830.0,0.0,,,0.0,734.0,3096.0,3830.0,100.0,100.0,100.0,,,,,,
203,5038.0,2012-01-01,9916.0,891.0,83.0,142.0,10.0,52.0,2.0,1.0,26.05810720020426,1.0,1.0,60.46,88.75,54.77,13.84,88.08,0.0,19.19,88.75,5.18,905.0,3136.0,4041.0,0.0,0.0,0.0,0.0,905.0,3136.0,4041.0,98.39299011230469,100.0,97.93878936767578,,,,,,
204,5038.0,2013-01-01,9816.0,854.0,81.0,139.0,18.0,51.0,,2.0,26.05810720020426,1.0,1.0,59.5,88.08,54.17,15.48,71.51,1.39,17.59,88.08,4.45,909.0,3170.0,4079.0,0.0,0.0,0.0,0.0,909.0,3170.0,4079.0,98.4552230834961,100.0,98.02102661132812,,,,,,
205,5038.0,2014-01-01,9024.0,869.0,109.0,,,,,,,1.0,1.0,59.33,77.15,54.85,15.48,71.51,1.39,20.39,77.15,6.12,883.0,3119.0,4002.0,0.0,0.0,0.0,0.0,883.0,3119.0,4002.0,98.2568130493164,100.0,97.7742919921875,,,,,,
206,5038.0,2015-01-01,,847.0,118.0,,,,,,,1.0,1.0,59.33,77.15,54.85,,,,20.39,77.15,6.12,,,,,,,,,,,,,,,,,,,
207,5040.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,5040.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,5040.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,5040.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,5040.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,5040.0,1998-01-01,5912.0,,,199.0,10.0,100.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,5040.0,1999-01-01,5912.0,,,251.0,9.0,85.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,5040.0,2000-01-01,5912.0,,,288.0,17.0,97.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,5040.0,2001-01-01,6022.0,,,264.0,16.0,74.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,5040.0,2002-01-01,6145.0,,,244.0,11.0,80.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,5040.0,2003-01-01,6559.0,,,243.0,14.0,69.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,5040.0,2004-01-01,6863.0,,,295.0,11.0,85.0,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,5040.0,2005-01-01,11658.0,,,328.0,28.0,71.0,4.0,3.0,25.96,,,68.17367949865711,93.53484466834593,39.213806327900286,37.23,100.0,3.29,52.14861235452104,88.66498740554157,10.450623202301054,,,,,,,,,,,,,,,,,,,
220,5040.0,2006-01-01,11860.0,,,306.0,16.0,84.0,,7.0,25.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,5040.0,2007-01-01,12321.0,,,280.0,24.0,80.0,3.0,3.0,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,5040.0,2008-01-01,12365.0,,,283.0,15.0,60.0,,3.0,24.23,,,37.23,100.0,3.29,37.23,100.0,3.29,37.23,100.0,3.29,,,,,,,,,,,,,,,,,,,
223,5040.0,2009-01-01,11912.0,2099.0,,278.0,25.0,62.0,1.0,1.0,23.65,,,37.23,100.0,3.29,37.23,100.0,3.29,37.23,100.0,3.29,,,,,,,,,,,,,,,,,,,
224,5040.0,2010-01-01,10940.0,1624.0,,306.0,24.0,65.0,1.0,5.0,23.07,1.0,1.0,37.23,100.0,3.29,37.23,100.0,3.29,37.23,100.0,3.29,,,,,,,,,,,,,,,,,,,
225,5040.0,2011-01-01,12358.0,1749.0,95.0,287.0,19.0,74.0,,2.0,20.763,2.0,1.0,37.23,100.0,3.29,37.23,100.0,3.29,37.23,100.0,3.29,,,3015.0,0.0,,,0.0,1770.0,1245.0,3015.0,77.26806640625,100.0,58.3958740234375,,,,,,
226,5040.0,2012-01-01,13198.0,1523.0,94.0,269.0,20.0,85.0,2.0,3.0,19.702613965719483,2.0,1.0,37.23,100.0,3.29,37.23,100.0,3.29,37.23,100.0,3.29,1958.0,1240.0,3198.0,0.0,0.0,0.0,0.0,1958.0,1240.0,3198.0,68.99676513671875,100.0,46.32050704956055,,,,,,
227,5040.0,2013-01-01,13764.0,1350.0,92.0,237.0,18.0,58.0,,3.0,19.585354466448244,2.0,1.0,37.23,100.0,3.29,37.23,100.0,3.29,37.23,100.0,3.29,2033.0,1255.0,3288.0,0.0,0.0,0.0,0.0,2033.0,1255.0,3288.0,69.72010040283203,100.0,46.775997161865234,,,,,,
228,5040.0,2014-01-01,12494.0,1281.0,205.0,,,,,,,2.0,1.0,37.23,100.0,3.29,36.24,36.24,0.0,37.23,100.0,3.29,2241.0,1304.0,3545.0,0.0,0.0,0.0,0.0,2241.0,1304.0,3545.0,75.91006469726562,100.0,53.68464279174805,,,,,,
229,5040.0,2015-01-01,,1144.0,242.0,,,,,,,2.0,1.0,36.24,36.24,0.0,,,,21.32,21.32,0.0,,,,,,,,,,,,,,,,,,,
230,5042.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,5042.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,5042.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,5042.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,5042.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,5042.0,1998-01-01,7333.0,,,406.0,23.0,130.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,5042.0,1999-01-01,7379.0,,,450.0,41.0,145.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,5042.0,2000-01-01,7379.0,,,454.0,21.0,147.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,5042.0,2001-01-01,7565.0,,,459.0,35.0,156.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,5042.0,2002-01-01,7734.0,,,364.0,30.0,129.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,5042.0,2003-01-01,7886.0,,,360.0,28.0,132.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,5042.0,2004-01-01,9209.0,,,391.0,27.0,107.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,5042.0,2005-01-01,13674.0,,,398.0,29.0,122.0,2.0,4.0,20.94,,,79.01785714285714,97.27495407225965,50.758293838862556,36.98,86.65,6.0,62.33258928571429,95.77464788732394,10.568720379146919,,,,,,,,,,,,,,,,,,,
243,5042.0,2006-01-01,13919.0,,,405.0,31.0,108.0,1.0,2.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,5042.0,2007-01-01,15096.0,,,412.0,35.0,130.0,1.0,6.0,20.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,5042.0,2008-01-01,16027.0,,,384.0,39.0,120.0,,3.0,20.24,,,39.66,90.34,8.05,41.78,82.01,9.86,35.71,90.01,1.83,,,,,,,,,,,,,,,,,,,
246,5042.0,2009-01-01,16582.0,6756.0,,330.0,33.0,160.0,1.0,5.0,20.01,,,47.04,90.43,12.63,77.67,92.51,33.96,37.97,83.37,1.96,,,,,,,,,,,,,,,,,,,
247,5042.0,2010-01-01,15328.0,6725.0,,331.0,31.0,151.0,2.0,1.0,19.77,1.0,1.0,82.15,95.77,42.05,62.54,81.98,30.51,72.28,92.56,12.58,,,,,,,,,,,,,,,,,,,
248,5042.0,2011-01-01,16076.0,7845.0,267.0,288.0,25.0,100.0,1.0,8.0,18.89341612761208,1.0,1.0,72.76,86.22,50.56,54.92,81.6,16.81,51.58,78.88,6.58,,,7901.0,0.0,,,0.0,4706.0,3195.0,7901.0,100.0,100.0,100.0,,,,,,
249,5042.0,2012-01-01,16012.0,7816.0,300.0,317.0,33.0,115.0,1.0,2.0,18.89341612761208,1.0,1.0,98.65,97.98,99.61,54.92,81.6,16.81,48.62,78.69,5.66,5213.0,3250.0,8463.0,0.0,0.0,0.0,0.0,5213.0,3250.0,8463.0,92.43119049072266,100.0,82.42455291748047,,,,,,
250,5042.0,2013-01-01,16378.0,7844.0,297.0,290.0,28.0,119.0,1.0,2.0,17.903884676582017,1.0,1.0,98.65,97.98,99.61,58.54,86.92,7.84,48.62,78.69,5.66,5634.0,3527.0,9161.0,0.0,0.0,0.0,0.0,5634.0,3527.0,9161.0,94.29747772216797,100.0,86.42489624023438,4931.0,2827.0,2428.0,2428.0,57.33116912841797,49.239505767822266
251,5042.0,2014-01-01,13510.0,8747.0,418.0,,,,,,,1.0,1.0,98.82,98.16,100.0,58.97,87.13,7.84,55.13,85.58,0.71,6020.0,4251.0,10271.0,0.0,0.0,0.0,0.0,6020.0,4251.0,10271.0,99.4384765625,100.0,98.65397644042969,4931.0,4790.0,2720.0,2726.0,97.14054107666016,55.161224365234375
252,5042.0,2015-01-01,,9340.0,438.0,,,,,,,1.0,1.0,98.32,97.39,100.0,,,,55.08,85.01,0.71,,,,,,,,,,,,,,4931.0,4861.0,2846.0,2861.0,98.58040618896484,57.716487884521484
253,5044.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,5044.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,5044.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,5044.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,5044.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,5044.0,1998-01-01,5455.0,,,139.0,11.0,36.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,5044.0,1999-01-01,5455.0,,,145.0,8.0,38.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,5044.0,2000-01-01,5455.0,,,181.0,13.0,39.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,5044.0,2001-01-01,5496.0,,,161.0,9.0,26.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,5044.0,2002-01-01,5520.0,,,172.0,9.0,25.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,5044.0,2003-01-01,5542.0,,,153.0,6.0,17.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,5044.0,2004-01-01,6048.0,,,160.0,16.0,37.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,5044.0,2005-01-01,6052.0,,,130.0,13.0,36.0,1.0,3.0,17.99,,,53.40228633641807,97.98850574712644,42.98186702484889,,,,27.21829069134458,95.11494252873564,11.34989926124916,,,,,,,,,,,,,,,,,,,
266,5044.0,2006-01-01,6054.0,,,136.0,14.0,31.0,3.0,2.0,17.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,5044.0,2007-01-01,6054.0,,,131.0,7.0,32.0,,2.0,17.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,5044.0,2008-01-01,6368.0,,,121.0,18.0,24.0,,,16.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,5044.0,2009-01-01,6350.0,993.0,,122.0,16.0,26.0,,2.0,16.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,5044.0,2010-01-01,6186.0,1186.0,,96.0,2.0,20.0,,3.0,15.99,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,5044.0,2011-01-01,5855.0,1211.0,47.0,101.0,8.0,28.0,,1.0,15.99,1.0,1.0,,,,,,,,,,,,1762.0,0.0,,,0.0,657.0,1105.0,1762.0,93.97333526611328,100.0,90.72249603271484,,,,,,
272,5044.0,2012-01-01,5879.0,1125.0,48.0,91.0,7.0,38.0,,,15.828388824398765,1.0,1.0,,,,,,,,,,745.0,1197.0,1942.0,0.0,0.0,0.0,0.0,745.0,1197.0,1942.0,81.76841735839844,100.0,73.43558502197266,,,,,,
273,5044.0,2013-01-01,5886.0,1157.0,47.0,95.0,11.0,18.0,,,14.245549941958888,1.0,1.0,,,,,,,,,,788.0,1704.0,2492.0,0.0,0.0,0.0,0.0,788.0,1704.0,2492.0,96.77669525146484,100.0,95.3553466796875,,,,,,
274,5044.0,2014-01-01,5129.0,1166.0,71.0,,,,,,,1.0,1.0,,,,,,,,,,828.0,1702.0,2530.0,0.0,0.0,0.0,0.0,828.0,1702.0,2530.0,98.13809204101562,100.0,97.25714111328125,,,,,,
275,5044.0,2015-01-01,,1208.0,80.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,5045.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,5045.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,5045.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,5045.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,5045.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,5045.0,1998-01-01,30889.0,,,2403.0,217.0,463.0,14.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,5045.0,1999-01-01,29414.0,,,2749.0,190.0,517.0,13.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,5045.0,2000-01-01,29544.0,,,3171.0,202.0,583.0,21.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,5045.0,2001-01-01,30831.0,,,2941.0,181.0,462.0,20.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,5045.0,2002-01-01,30809.0,,,2786.0,184.0,381.0,15.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,5045.0,2003-01-01,30871.0,,,2948.0,192.0,336.0,10.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,5045.0,2004-01-01,32661.0,,,3096.0,216.0,419.0,13.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,5045.0,2005-01-01,53971.0,,,3015.0,209.0,376.0,12.0,61.0,14.57,,,78.41970802919708,84.97640714526457,35.94432314410481,86.72,94.79,0.0,88.43430656934306,94.81378496798114,47.10698689956332,,,,,,,,,,,,,,,,,,,
289,5045.0,2006-01-01,55457.0,,,3018.0,274.0,382.0,10.0,59.0,14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,5045.0,2007-01-01,61231.0,,,2870.0,211.0,424.0,2.0,47.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,5045.0,2008-01-01,62326.0,,,2801.0,222.0,433.0,11.0,64.0,14.08,,,91.48,100.0,0.0,90.57,94.79,0.0,91.48,100.0,0.0,,,,,,,,,,,,,,,,,,,
292,5045.0,2009-01-01,60756.0,80124.0,,2573.0,203.0,411.0,8.0,41.0,13.92,,,95.55,100.0,0.0,92.22,94.79,0.0,95.55,100.0,0.0,,,,,,,,,,,,,,,,,,,
293,5045.0,2010-01-01,54571.0,83518.0,,2220.0,186.0,431.0,3.0,26.0,13.76,3.0,1.0,97.28,100.0,0.0,94.63,94.63,0.0,97.28,100.0,0.0,,,,,,,,,,,,,,,,,,,
294,5045.0,2011-01-01,52887.0,85302.0,591.0,2345.0,173.0,413.0,1.0,26.0,13.76,3.0,1.0,100.0,100.0,0.0,74.86,79.65,27.61,100.0,100.0,0.0,,,27098.0,0.0,,,0.0,25348.0,1750.0,27098.0,82.449951171875,89.55111694335938,38.3740119934082,,,,,,
295,5045.0,2012-01-01,52385.0,83492.0,607.0,2249.0,153.0,408.0,7.0,37.0,13.436361210707338,3.0,1.0,99.2,99.94,91.95,91.84,100.0,0.0,93.09,98.53,39.51,27615.0,2175.0,29790.0,0.0,0.0,0.0,0.0,27615.0,2175.0,29790.0,98.80596923828125,100.0,85.79881286621094,30101.0,10845.0,3503.0,3504.0,36.02870178222656,11.637487411499023
296,5045.0,2013-01-01,54140.0,79530.0,604.0,2110.0,159.0,363.0,9.0,19.0,12.521328845926677,,,91.84,100.0,0.0,68.93,91.12,24.25,100.0,100.0,100.0,28614.0,2347.0,30961.0,0.0,0.0,0.0,0.0,28614.0,2347.0,30961.0,98.5140609741211,100.0,83.40440368652344,30101.0,19362.0,12212.0,12213.0,64.32344818115234,40.5700798034668
297,5045.0,2014-01-01,43885.0,79506.0,1745.0,,,,,,,,,54.2,76.8,8.7,63.47,73.92,28.9,53.07,76.8,5.3,29722.0,2639.0,32361.0,0.0,0.0,0.0,0.0,29722.0,2639.0,32361.0,99.23947143554688,100.0,91.4097671508789,30101.0,20375.0,13320.0,13323.0,67.68878173828125,44.25102233886719
298,5045.0,2015-01-01,,82396.0,1827.0,,,,,,,,,52.98,63.86,16.99,,,,51.89,63.86,12.32,,,,,,,,,,,,,,30101.0,22595.0,15539.0,15562.0,75.06394958496094,51.62287139892578
299,5051.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
