"municipality_code","year","subsidiado","contributivo","especial","nacimientos","naci_bajopeso","defunciones","defun_ninez","defun_menores","TMI","sedes","prestadores","tacued","turbacued","truracued","taseo","turbaseo","truraseo","talcan","turbalcan","truralcan","uee_cm_sin","uee_resto_sin","ueetot_sin","uee_subn_sin","uee_cm_zni","uee_resto_zni","ueetot_zni","uee_cm","uee_resto","tot_uee","icee_tot","icee_cm","icee_resto","catastro","g_ures_ani","g_ures_con","g_u_tot","cob_gres_pot","cob_gres_efec"
5030,2012,10732,12939,374,284,34,162,NA,5,13.84,1,1,66.3,99.97,39.99,100,100,100,39.19,89.35,0,4144,4620,8764,0,0,0,0,4144,4620,8764,99.4552917480469,100,98.9717254638672,NA,NA,NA,NA,NA,NA
5030,2013,10863,12381,366,259,25,169,1,3,12.456,1,1,100,100,100,100,100,100,100,100,100,4327,4749,9076,0,0,0,0,4327,4749,9076,99.2671966552734,100,98.6088027954102,3906,3186,2879,2881,81.5668182373047,73.7071151733398
5030,2014,8910,12206,391,NA,NA,NA,NA,NA,NA,1,1,100,100,100,100,100,100,100,100,100,4361,4868,9229,0,0,0,0,4361,4868,9229,99.5577163696289,100,99.1648025512695,3906,4231,3418,3438,108.320533752441,87.5064010620117
5030,2015,NA,12542,412,NA,NA,NA,NA,NA,NA,1,1,100,100,100,NA,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3906,4420,3636,3660,113.159240722656,93.0875549316406
5031,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,1998,6513,NA,NA,383,32,152,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,1999,6513,NA,NA,427,38,136,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2000,6513,NA,NA,427,36,124,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2001,6663,NA,NA,441,32,131,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2002,6821,NA,NA,420,33,99,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2003,6959,NA,NA,411,30,139,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2004,7728,NA,NA,443,28,125,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2005,14111,NA,NA,413,31,115,3,6,17.26,NA,NA,59.7729618163055,96.2230215827338,10.7021791767554,50.38,51.92,0,56.5737874097007,95.5035971223022,4.16464891041162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2006,14484,NA,NA,426,31,105,NA,3,17.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2007,14679,NA,NA,427,40,121,NA,7,16.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2008,14915,NA,NA,411,38,120,1,7,16.69,NA,NA,50.49,52.03,0,50.85,98.57,0.03,50.49,52.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2009,15232,5756,NA,404,26,111,2,5,16.49,NA,NA,50.95,98.75,0.03,51.65,51.66,0,50.95,98.75,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2010,14543,4959,NA,392,27,137,1,9,16.3,1,1,51.84,51.84,0,51.1,51.11,0,51.84,51.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2011,15146,4996,227,401,29,102,2,3,15.1366229000246,1,1,51.29,51.29,0,53.67,53.67,0,51.29,51.29,0,NA,NA,5653,0,NA,NA,0,3570,2083,5653,100,100,100,NA,NA,NA,NA,NA,NA
5031,2012,16305,4554,233,355,29,107,1,5,15.1366229000246,1,1,54.83,54.83,0,54.86,98.91,1.23,54.83,54.83,0,4077,2222,6299,0,0,0,0,4077,2222,6299,86.954719543457,100,70.1610336303711,NA,NA,NA,NA,NA,NA
5031,2013,17082,4412,233,337,25,104,5,2,14.0153262486714,1,1,55.46,100,1.23,43.22,94.55,0,57.64,90.68,17.42,4180,2215,6395,0,0,0,0,4180,2215,6395,86.971305847168,100,69.8077545166016,NA,NA,NA,NA,NA,NA
5031,2014,14810,4391,380,NA,NA,NA,NA,NA,NA,1,1,43.22,94.55,0,NA,NA,NA,49.51,94.24,11.86,4256,2733,6989,0,0,0,0,4256,2733,6989,94.7918090820312,100,87.6804656982422,3041,3677,1475,1475,120.914169311523,48.5037803649902
5031,2015,NA,4248,409,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3041,3954,2240,2240,130.023025512695,73.6599807739258
5034,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,1998,9869,NA,NA,959,76,264,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,1999,9819,NA,NA,968,77,225,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2000,9971,NA,NA,972,86,268,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2001,10579,NA,NA,928,88,234,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2002,11380,NA,NA,872,71,234,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2003,11659,NA,NA,845,69,256,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2004,12451,NA,NA,795,57,209,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2005,21926,NA,NA,724,58,233,NA,6,14.45,NA,NA,70.304044081472,96.8471148126116,44.16015625,49.11,100,17.01,61.9895700088557,91.0370811025183,33.37890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2006,22744,NA,NA,595,60,226,4,7,14.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2007,22909,NA,NA,683,62,249,3,17,14.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2008,24260,NA,NA,650,59,221,5,5,13.96,NA,NA,57.33,98.93,31.08,48.16,99.41,16.63,38.53,98.93,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2009,26667,8152,NA,594,47,214,1,5,13.8,NA,NA,54.69,99.39,27.17,97.61,100,96.03,37.82,99.25,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2010,25757,8010,NA,552,55,211,1,8,13.64,7,1,50,99.81,17.09,56.97,98.52,29.38,43.57,99.75,6.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2011,29229,8764,546,556,49,192,2,8,13.5032984705083,7,1,57.36,100,29.05,57.83,98.75,32.13,48.15,100,13.74,NA,NA,11697,0,NA,NA,0,5723,5974,11697,98.6838760375977,97.3988647460938,99.9471054077148,NA,NA,NA,NA,NA,NA
5034,2012,29253,8072,551,528,42,206,2,6,12.9231682104757,7,1,56.32,100,28.88,55.64,94.67,32.09,47.04,99.98,13.8,6252,6241,12493,0,0,0,0,6252,6241,12493,98.852668762207,100,97.7294082641602,5220,5220,992,992,100,19.0038318634033
5034,2013,29589,8209,546,544,53,222,1,3,12.9231682104757,7,1,55.46,100,28.6,54.04,87.04,32.92,46.04,99.98,13.51,6404,6388,12792,0,0,0,0,6404,6388,12792,98.9327163696289,100,97.885383605957,5220,4750,1395,1398,90.9961700439453,26.7241382598877
5034,2014,25705,8182,627,NA,NA,NA,NA,NA,NA,7,1,56.13,100,28.05,53.71,86.15,32.8,47.3,100,13.57,6390,6474,12864,0,0,0,0,6390,6474,12864,98.8018417358398,100,97.6470565795898,5220,4750,1448,1450,90.9961700439453,27.7394638061523
5034,2015,NA,8410,658,NA,NA,NA,NA,NA,NA,7,1,56.29,100,28.1,NA,NA,NA,47.55,100,13.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5220,4750,1479,1481,90.9961700439453,28.3333339691162
5036,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,1998,2762,NA,NA,140,13,37,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,1999,2762,NA,NA,121,9,37,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2000,2762,NA,NA,129,18,53,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2001,2816,NA,NA,102,14,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2002,2856,NA,NA,106,9,38,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2003,2890,NA,NA,95,12,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2004,3152,NA,NA,100,9,28,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2005,4007,NA,NA,79,8,45,2,1,14.02,NA,NA,91.4218566392479,99.4186046511628,83.2541567695962,48.07,99.6,0.25,81.0223266745006,98.1395348837209,63.5391923990499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2006,4024,NA,NA,89,8,33,NA,3,13.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2007,4026,NA,NA,91,6,35,NA,NA,13.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2008,4026,NA,NA,85,8,24,NA,NA,13.55,NA,NA,48.07,99.6,0.25,48.85,99.6,0.13,48.07,99.6,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2009,4058,1397,NA,73,7,32,NA,NA,13.39,NA,NA,48.85,99.6,0.13,48.85,99.6,0.13,48.85,99.6,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2010,3575,1399,NA,79,11,29,NA,3,13.24,1,1,48.85,99.6,0.13,74.89,80.25,71.32,48.85,99.6,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2011,3505,1605,56,63,8,42,NA,2,13.2183649929541,1,1,74.73,80.11,71.14,44.5,96.98,6.04,73.15,80.11,68.51,NA,NA,1713,0,NA,NA,0,553,1160,1713,91.2140579223633,77.0195007324219,100,NA,NA,NA,NA,NA,NA
5036,2012,3403,1439,57,54,6,40,1,2,13.2183649929541,1,1,44.2,96.28,6.04,74.76,79.73,71.42,44.2,96.28,6.04,643,1218,1861,0,0,0,0,643,1218,1861,98.7267913818359,100,98.0676345825195,NA,NA,NA,NA,NA,NA
5036,2013,3709,1359,56,47,5,37,NA,NA,13.2183649929541,1,1,74.59,79.59,71.23,74.73,79.73,71.38,73.02,79.59,68.6,634,1256,1890,0,0,0,0,634,1256,1890,98.4888000488281,100,97.7431869506836,NA,NA,NA,NA,NA,NA
5036,2014,2594,1443,66,NA,NA,NA,NA,NA,NA,1,1,74.57,79.59,71.2,74.22,79.76,70.56,72.99,79.59,68.57,630,1284,1914,0,0,0,0,630,1284,1914,98.863639831543,100,98.3154678344727,NA,NA,NA,NA,NA,NA
5036,2015,NA,1486,75,NA,NA,NA,NA,NA,NA,1,1,74.01,79.62,70.29,NA,NA,NA,72.4,79.62,67.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,1998,6373,NA,NA,219,18,61,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,1999,6373,NA,NA,250,20,56,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2000,6373,NA,NA,262,19,61,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2001,6451,NA,NA,261,26,84,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2002,6566,NA,NA,264,27,77,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2003,6678,NA,NA,244,20,86,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2004,7422,NA,NA,231,20,58,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2005,10191,NA,NA,208,13,52,1,2,31.34,NA,NA,68.3150830095373,95.0266429840142,61.68430335097,99.68,99.68,0,25.8919109855175,92.1847246891652,9.43562610229277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2006,10267,NA,NA,213,17,81,NA,4,30.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2007,10282,NA,NA,193,20,53,NA,5,30.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2008,10910,NA,NA,179,15,61,1,5,29.69,NA,NA,99.68,99.68,0,99.83,99.83,0,99.68,99.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2009,10754,875,NA,160,13,63,3,2,29.14,NA,NA,99.83,99.83,0,16.14,94.14,0.05,99.83,99.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2010,9802,874,NA,160,19,37,1,5,28.6,1,1,60.29,94.14,53.31,16.14,94.14,0.05,20.43,94.14,5.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2011,9791,983,81,173,17,62,2,1,26.7924200710612,1,1,60.29,94.14,53.31,14.88,88.75,0,20.43,94.14,5.22,NA,NA,3830,0,NA,NA,0,734,3096,3830,100,100,100,NA,NA,NA,NA,NA,NA
5038,2012,9916,891,83,142,10,52,2,1,26.0581072002043,1,1,60.46,88.75,54.77,13.84,88.08,0,19.19,88.75,5.18,905,3136,4041,0,0,0,0,905,3136,4041,98.3929901123047,100,97.9387893676758,NA,NA,NA,NA,NA,NA
5038,2013,9816,854,81,139,18,51,NA,2,26.0581072002043,1,1,59.5,88.08,54.17,15.48,71.51,1.39,17.59,88.08,4.45,909,3170,4079,0,0,0,0,909,3170,4079,98.4552230834961,100,98.0210266113281,NA,NA,NA,NA,NA,NA
5038,2014,9024,869,109,NA,NA,NA,NA,NA,NA,1,1,59.33,77.15,54.85,15.48,71.51,1.39,20.39,77.15,6.12,883,3119,4002,0,0,0,0,883,3119,4002,98.2568130493164,100,97.7742919921875,NA,NA,NA,NA,NA,NA
5038,2015,NA,847,118,NA,NA,NA,NA,NA,NA,1,1,59.33,77.15,54.85,NA,NA,NA,20.39,77.15,6.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,1998,5912,NA,NA,199,10,100,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,1999,5912,NA,NA,251,9,85,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2000,5912,NA,NA,288,17,97,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2001,6022,NA,NA,264,16,74,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2002,6145,NA,NA,244,11,80,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2003,6559,NA,NA,243,14,69,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2004,6863,NA,NA,295,11,85,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2005,11658,NA,NA,328,28,71,4,3,25.96,NA,NA,68.1736794986571,93.5348446683459,39.2138063279003,37.23,100,3.29,52.148612354521,88.6649874055416,10.4506232023011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2006,11860,NA,NA,306,16,84,NA,7,25.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
